Order_ID,Order_Date,Product,Category,Subcategory,Customer_ID,Region,City,Channel,Unit_Price,Quantity,Discount,Sales,COGS,Profit,Payment_Method
ORD202401189,2024-10-30,Face Cream - Beauty,Beauty,Face Cream,CUST4326,South,Hyderabad,Online,547,3,0.03,1591.77,1098.72,493.05,Credit Card
ORD202400016,2024-10-30,Jeans - Fashion,Fashion,Jeans,CUST5723,West,Mumbai,Online,1586,3,0.21,3758.82,3910.8,-151.98,UPI
ORD202400323,2024-10-30,Jacket - Fashion,Fashion,Jacket,CUST5013,East,Bhubaneswar,Online,1395,2,0.19,2259.9,1766.05,493.85,UPI
ORD202400736,2024-11-01,Dumbbells - Sports,Sports,Dumbbells,CUST4093,South,Hyderabad,Online,2759,1,0.21,2179.61,2251.05,-71.44,Debit Card
ORD202400361,2024-11-01,Sunscreen - Beauty,Beauty,Sunscreen,CUST2450,South,Kochi,Mobile App,886,1,0.4,531.6,683.18,-151.58,UPI
ORD202400045,2024-11-01,Sneakers - Fashion,Fashion,Sneakers,CUST3128,North,Jaipur,Online,1191,1,0.4,714.6,899.83,-185.23,Net Banking
ORD202400911,2024-11-02,Football - Sports,Sports,Football,CUST2376,South,Hyderabad,Online,2569,1,0.33,1721.23,1556.89,164.34,Credit Card
ORD202400694,2024-11-03,T-Shirt - Fashion,Fashion,T-Shirt,CUST2914,East,Patna,Online,1054,3,0.28,2276.64,2109.32,167.32,Cash on Delivery
ORD202401037,2024-11-03,Mixer Grinder - Home,Home,Mixer Grinder,CUST2989,East,Guwahati,Mobile App,7570,2,0.36,9689.6,11563.27,-1873.67,Debit Card
ORD202401095,2024-11-03,Air Cooler - Home,Home,Air Cooler,CUST1539,South,Kochi,Online,4739,5,0.24,18008.2,16476.56,1531.64,Net Banking
ORD202400099,2024-11-04,Football - Sports,Sports,Football,CUST1526,East,Kolkata,Online,2237,1,0.34,1476.42,1445.92,30.5,Credit Card
ORD202400249,2024-11-04,Jacket - Fashion,Fashion,Jacket,CUST5508,West,Pune,Mobile App,1106,1,0.19,895.86,828.86,67.0,UPI
ORD202400724,2024-11-04,Yoga Mat - Sports,Sports,Yoga Mat,CUST4694,East,Patna,Store,2913,1,0.13,2534.31,1764.66,769.65,Credit Card
ORD202400065,2024-11-04,Air Cooler - Home,Home,Air Cooler,CUST1417,East,Kolkata,Mobile App,5281,1,0.19,4277.61,3626.66,650.95,Net Banking
ORD202401061,2024-11-04,Smartwatch - Electronics,Electronics,Smartwatch,CUST1406,North,Lucknow,Online,16426,1,0.31,11333.94,12836.48,-1502.54,UPI
ORD202400568,2024-11-05,Water Purifier - Home,Home,Water Purifier,CUST1002,East,Guwahati,Online,5258,1,0.28,3785.76,3981.45,-195.69,UPI
ORD202400965,2024-11-05,Cricket Bat - Sports,Sports,Cricket Bat,CUST4982,West,Surat,Mobile App,2059,3,0.12,5435.76,3786.79,1648.97,Cash on Delivery
ORD202400829,2024-11-05,Air Fryer - Home,Home,Air Fryer,CUST3625,South,Bengaluru,Online,4294,1,0.19,3478.14,3383.84,94.3,Net Banking
ORD202401090,2024-11-06,Air Cooler - Home,Home,Air Cooler,CUST5829,West,Pune,Store,6460,1,0.4,3876.0,4899.57,-1023.57,Net Banking
ORD202400107,2024-11-07,Tennis Racket - Sports,Sports,Tennis Racket,CUST1403,East,Kolkata,Mobile App,2194,3,0.4,3949.2,5171.32,-1222.12,Credit Card
ORD202400883,2024-11-07,Air Fryer - Home,Home,Air Fryer,CUST5893,East,Bhubaneswar,Online,5320,3,0.3,11172.0,10190.76,981.24,UPI
ORD202400618,2024-11-07,Sunscreen - Beauty,Beauty,Sunscreen,CUST2184,West,Pune,Mobile App,562,4,0.3,1573.6,1491.33,82.27,Net Banking
ORD202400218,2024-11-08,Smartwatch - Electronics,Electronics,Smartwatch,CUST1674,North,Chandigarh,Store,11258,2,0.27,16436.68,18850.65,-2413.97,Credit Card
ORD202400161,2024-11-08,Perfume - Beauty,Beauty,Perfume,CUST2431,East,Kolkata,Online,521,1,0.4,312.6,314.35,-1.75,UPI
ORD202400456,2024-11-09,Football - Sports,Sports,Football,CUST1348,East,Bhubaneswar,Mobile App,3181,3,0.4,5725.8,7090.86,-1365.06,Net Banking
ORD202400040,2024-11-11,T-Shirt - Fashion,Fashion,T-Shirt,CUST2581,North,Jaipur,Online,1897,1,0.4,1138.2,1215.32,-77.12,UPI
ORD202400332,2024-11-11,Smartwatch - Electronics,Electronics,Smartwatch,CUST3350,South,Kochi,Online,11019,1,0.31,7603.11,8408.15,-805.04,UPI
ORD202401002,2024-11-11,Mixer Grinder - Home,Home,Mixer Grinder,CUST5941,North,Jaipur,Online,6709,1,0.29,4763.39,5650.01,-886.62,Credit Card
ORD202400271,2024-11-12,Sunscreen - Beauty,Beauty,Sunscreen,CUST4571,West,Surat,Mobile App,520,1,0.25,390.0,400.07,-10.07,UPI
ORD202400822,2024-11-12,Tablet - Electronics,Electronics,Tablet,CUST5257,East,Bhubaneswar,Online,18574,1,0.4,11144.4,13327.29,-2182.89,Debit Card
ORD202400403,2024-11-13,Smartphone - Electronics,Electronics,Smartphone,CUST1585,North,Chandigarh,Online,17221,1,0.23,13260.17,11548.26,1711.91,Credit Card
ORD202400090,2024-11-13,Dumbbells - Sports,Sports,Dumbbells,CUST2704,West,Ahmedabad,Mobile App,2001,1,0.28,1440.72,1529.99,-89.27,UPI
ORD202401080,2024-11-13,Yoga Mat - Sports,Sports,Yoga Mat,CUST2454,North,Chandigarh,Online,2004,1,0.24,1523.04,1680.81,-157.77,Credit Card
ORD202400696,2024-11-13,Water Purifier - Home,Home,Water Purifier,CUST1448,East,Kolkata,Online,6545,1,0.32,4450.6,4433.79,16.81,Debit Card
ORD202400110,2024-11-13,Smartphone - Electronics,Electronics,Smartphone,CUST2252,East,Patna,Online,13566,1,0.4,8139.6,9492.96,-1353.36,UPI
ORD202400446,2024-11-13,Shampoo - Beauty,Beauty,Shampoo,CUST4854,West,Mumbai,Online,527,1,0.21,416.33,368.3,48.03,UPI
ORD202400646,2024-11-13,Face Cream - Beauty,Beauty,Face Cream,CUST4037,South,Kochi,Mobile App,884,1,0.26,654.16,732.13,-77.97,Credit Card
ORD202400532,2024-11-13,Football - Sports,Sports,Football,CUST1826,South,Bengaluru,Mobile App,2977,1,0.23,2292.29,2443.52,-151.23,UPI
ORD202400157,2024-11-14,Air Fryer - Home,Home,Air Fryer,CUST5835,South,Hyderabad,Mobile App,6795,1,0.4,4077.0,4824.79,-747.79,UPI
ORD202401161,2024-11-14,Smartphone - Electronics,Electronics,Smartphone,CUST1687,West,Ahmedabad,Online,17016,1,0.32,11570.88,11531.33,39.55,UPI
ORD202400998,2024-11-14,Football - Sports,Sports,Football,CUST3873,East,Kolkata,Online,2267,3,0.24,5168.76,5015.72,153.04,Credit Card
ORD202400739,2024-11-16,Smartphone - Electronics,Electronics,Smartphone,CUST1375,South,Hyderabad,Online,13351,1,0.28,9612.72,10546.36,-933.64,Credit Card
ORD202400331,2024-11-16,Face Cream - Beauty,Beauty,Face Cream,CUST3229,South,Kochi,Online,704,4,0.18,2309.12,2315.86,-6.74,Credit Card
ORD202400577,2024-11-16,Air Cooler - Home,Home,Air Cooler,CUST2666,South,Bengaluru,Mobile App,6456,2,0.17,10716.96,8419.37,2297.59,UPI
ORD202401044,2024-11-17,Sunscreen - Beauty,Beauty,Sunscreen,CUST4625,East,Bhubaneswar,Mobile App,502,2,0.15,853.4,826.97,26.43,Credit Card
RET202400011,2024-11-19,Tennis Racket - Sports,Sports,Tennis Racket,CUST1480,North,Delhi,Mobile App,1901,-2,0.15,-3231.7,2701.38,-530.32,UPI
RET202400003,2024-11-19,Tennis Racket - Sports,Sports,Tennis Racket,CUST1480,North,Delhi,Mobile App,1901,-2,0.15,-3231.7,2701.38,-530.32,UPI
ORD202400779,2024-11-19,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST4517,West,Ahmedabad,Online,6083,1,0.3,4258.1,4752.49,-494.39,UPI
ORD202400539,2024-11-19,Tennis Racket - Sports,Sports,Tennis Racket,CUST1480,North,Delhi,Mobile App,1901,2,0.15,3231.7,2701.38,530.32,UPI
ORD202401025,2024-11-20,Perfume - Beauty,Beauty,Perfume,CUST5145,South,Kochi,Mobile App,663,4,0.28,1909.44,1901.54,7.9,Net Banking
ORD202400471,2024-11-20,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST3431,North,Chandigarh,Online,6623,1,0.29,4702.33,5094.95,-392.62,UPI
ORD202400762,2024-11-20,Water Purifier - Home,Home,Water Purifier,CUST3019,North,Lucknow,Online,7424,1,0.4,4454.4,5078.32,-623.92,Credit Card
ORD202400622,2024-11-21,Cricket Bat - Sports,Sports,Cricket Bat,CUST1976,East,Bhubaneswar,Online,2686,1,0.4,1611.6,2186.13,-574.53,Credit Card
ORD202400765,2024-11-21,Jacket - Fashion,Fashion,Jacket,CUST5377,West,Ahmedabad,Store,1192,1,0.4,715.2,756.61,-41.41,Credit Card
ORD202400360,2024-11-22,Tennis Racket - Sports,Sports,Tennis Racket,CUST3999,West,Ahmedabad,Online,2244,1,0.24,1705.44,1818.85,-113.41,Credit Card
ORD202400231,2024-11-22,Shampoo - Beauty,Beauty,Shampoo,CUST3003,East,Patna,Online,608,1,0.2,486.4,402.95,83.45,Credit Card
ORD202400382,2024-11-23,Dress - Fashion,Fashion,Dress,CUST1463,West,Mumbai,Mobile App,1315,5,0.27,4799.75,5522.13,-722.38,Debit Card
ORD202400482,2024-11-23,Perfume - Beauty,Beauty,Perfume,CUST4718,East,Patna,Online,521,4,0.3,1458.8,1762.16,-303.36,Credit Card
ORD202400990,2024-11-24,Tennis Racket - Sports,Sports,Tennis Racket,CUST5244,North,Lucknow,Online,1957,1,0.35,1272.05,1200.55,71.5,Credit Card
ORD202400217,2024-11-24,Smartwatch - Electronics,Electronics,Smartwatch,CUST1234,South,Hyderabad,Mobile App,15012,4,0.27,43835.04,37309.94,6525.1,UPI
ORD202400981,2024-11-25,Shampoo - Beauty,Beauty,Shampoo,CUST2276,East,Bhubaneswar,Store,743,2,0.24,1129.36,1191.59,-62.23,UPI
ORD202400567,2024-11-25,Dumbbells - Sports,Sports,Dumbbells,CUST2293,East,Kolkata,Online,2084,3,0.33,4188.84,5204.8,-1015.96,Credit Card
ORD202400710,2024-11-25,Dumbbells - Sports,Sports,Dumbbells,CUST1988,West,Surat,Mobile App,2141,3,0.25,4817.25,4824.46,-7.21,UPI
ORD202400668,2024-11-27,Tennis Racket - Sports,Sports,Tennis Racket,CUST3575,West,Pune,Online,2084,1,0.28,1500.48,1651.78,-151.3,Debit Card
ORD202401197,2024-11-27,Cricket Bat - Sports,Sports,Cricket Bat,CUST2135,East,Guwahati,Online,2169,1,0.4,1301.4,1712.39,-410.99,Net Banking
ORD202400336,2024-11-27,Jacket - Fashion,Fashion,Jacket,CUST2423,East,Patna,Online,1875,5,0.36,6000.0,7397.66,-1397.66,UPI
ORD202400797,2024-11-28,Dumbbells - Sports,Sports,Dumbbells,CUST1909,North,Chandigarh,Mobile App,2009,2,0.4,2410.8,2485.8,-75.0,Debit Card
ORD202400898,2024-11-28,Yoga Mat - Sports,Sports,Yoga Mat,CUST1092,West,Ahmedabad,Online,2740,1,0.25,2055.0,1932.28,122.72,UPI
ORD202400524,2024-11-28,Football - Sports,Sports,Football,CUST1222,South,Bengaluru,Online,2058,1,0.25,1543.5,1418.36,125.14,Credit Card
ORD202400732,2024-11-29,Shampoo - Beauty,Beauty,Shampoo,CUST5919,East,Patna,Online,726,1,0.35,471.9,492.04,-20.14,UPI
ORD202400399,2024-11-29,Jacket - Fashion,Fashion,Jacket,CUST1616,West,Mumbai,Online,1588,2,0.24,2413.76,2639.31,-225.55,UPI
ORD202400683,2024-11-29,Tennis Racket - Sports,Sports,Tennis Racket,CUST4718,South,Chennai,Mobile App,1808,1,0.4,1084.8,1359.98,-275.18,Net Banking
ORD202401045,2024-11-30,Laptop - Electronics,Electronics,Laptop,CUST3407,South,Chennai,Mobile App,13266,1,0.4,7959.6,8667.16,-707.56,UPI
ORD202401159,2024-12-01,Cricket Bat - Sports,Sports,Cricket Bat,CUST5815,East,Guwahati,Mobile App,2902,1,0.29,2060.42,2119.06,-58.64,Debit Card
ORD202400426,2024-12-01,Cricket Bat - Sports,Sports,Cricket Bat,CUST3529,North,Lucknow,Mobile App,3234,1,0.4,1940.4,2038.02,-97.62,Net Banking
ORD202400243,2024-12-01,Tennis Racket - Sports,Sports,Tennis Racket,CUST5068,North,Jaipur,Mobile App,2186,4,0.35,5683.6,6716.93,-1033.33,UPI
ORD202400638,2024-12-01,Dress - Fashion,Fashion,Dress,CUST1419,North,Jaipur,Online,1533,5,0.4,4599.0,6364.67,-1765.67,UPI
ORD202400767,2024-12-02,Mixer Grinder - Home,Home,Mixer Grinder,CUST5071,South,Bengaluru,Online,5762,7,0.31,27830.46,27605.71,224.75,UPI
ORD202400846,2024-12-02,Sneakers - Fashion,Fashion,Sneakers,CUST3037,South,Chennai,Store,1210,3,0.3,2541.0,2701.67,-160.67,Credit Card
ORD202400793,2024-12-02,Earbuds - Electronics,Electronics,Earbuds,CUST2740,North,Jaipur,Store,13216,1,0.16,11101.44,11023.31,78.13,Credit Card
ORD202400254,2024-12-03,Perfume - Beauty,Beauty,Perfume,CUST1869,South,Kochi,Mobile App,644,1,0.4,386.4,450.39,-63.99,Debit Card
ORD202401010,2024-12-03,Dress - Fashion,Fashion,Dress,CUST5119,East,Bhubaneswar,Store,1805,1,0.21,1425.95,1522.19,-96.24,UPI
ORD202401157,2024-12-04,Dress - Fashion,Fashion,Dress,CUST4094,West,Ahmedabad,Mobile App,1545,1,0.17,1282.35,1126.11,156.24,Cash on Delivery
ORD202401176,2024-12-04,Sneakers - Fashion,Fashion,Sneakers,CUST2439,South,Kochi,Online,1258,2,0.11,2239.24,1800.72,438.52,Debit Card
ORD202401088,2024-12-04,Football - Sports,Sports,Football,CUST1796,West,Pune,Online,1864,2,0.22,2907.84,2370.47,537.37,UPI
ORD202400010,2024-12-05,Tablet - Electronics,Electronics,Tablet,CUST5744,South,Chennai,Online,13915,3,0.32,28386.6,25119.55,3267.05,Credit Card
ORD202400387,2024-12-05,Tablet - Electronics,Electronics,Tablet,CUST1596,East,Patna,Online,14224,1,0.27,10383.52,11208.92,-825.4,Debit Card
ORD202400540,2024-12-05,Air Cooler - Home,Home,Air Cooler,CUST1597,East,Patna,Online,6557,1,0.16,5507.88,5379.05,128.83,Credit Card
ORD202400084,2024-12-05,Dress - Fashion,Fashion,Dress,CUST3632,North,Lucknow,Mobile App,1646,1,0.18,1349.72,994.96,354.76,UPI
ORD202400276,2024-12-05,Cricket Bat - Sports,Sports,Cricket Bat,CUST3875,South,Hyderabad,Mobile App,1890,1,0.4,1134.0,1523.49,-389.49,UPI
ORD202400187,2024-12-06,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST1182,South,Kochi,Online,7194,1,0.32,4891.92,5898.83,-1006.91,Net Banking
ORD202400389,2024-12-07,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST4153,East,Patna,Online,4801,2,0.09,8737.82,6991.2,1746.62,UPI
ORD202401060,2024-12-07,Shampoo - Beauty,Beauty,Shampoo,CUST3795,North,Lucknow,Store,644,1,0.4,386.4,419.66,-33.26,UPI
ORD202400075,2024-12-07,Jacket - Fashion,Fashion,Jacket,CUST2386,East,Patna,Mobile App,1697,5,0.4,5091.0,5443.73,-352.73,UPI
ORD202401181,2024-12-08,Perfume - Beauty,Beauty,Perfume,CUST1434,South,Chennai,Mobile App,909,1,0.4,545.4,622.74,-77.34,Credit Card
ORD202400781,2024-12-08,Tablet - Electronics,Electronics,Tablet,CUST4291,West,Surat,Mobile App,16811,1,0.4,10086.6,10798.26,-711.66,Credit Card
ORD202401113,2024-12-08,Cricket Bat - Sports,Sports,Cricket Bat,CUST3337,West,Mumbai,Mobile App,2712,3,0.4,4881.6,5611.67,-730.07,Net Banking
ORD202400085,2024-12-09,Smartwatch - Electronics,Electronics,Smartwatch,CUST1884,South,Kochi,Online,12841,2,0.21,20288.78,15826.45,4462.33,Debit Card
ORD202400537,2024-12-09,Smartphone - Electronics,Electronics,Smartphone,CUST4664,West,Surat,Mobile App,18209,3,0.4,32776.2,35328.75,-2552.55,Debit Card
ORD202400001,2024-12-09,Yoga Mat - Sports,Sports,Yoga Mat,CUST3047,West,Mumbai,Online,2077,1,0.22,1620.06,1563.9,56.16,UPI
ORD202400091,2024-12-10,Yoga Mat - Sports,Sports,Yoga Mat,CUST4508,South,Hyderabad,Online,1788,2,0.25,2682.0,2878.63,-196.63,Debit Card
ORD202400117,2024-12-10,Laptop - Electronics,Electronics,Laptop,CUST4232,North,Lucknow,Online,15844,2,0.4,19012.8,19394.74,-381.94,Credit Card
ORD202400628,2024-12-10,Earbuds - Electronics,Electronics,Earbuds,CUST4100,West,Mumbai,Mobile App,16579,1,0.14,14257.94,11630.62,2627.32,Debit Card
ORD202401089,2024-12-11,Air Cooler - Home,Home,Air Cooler,CUST4897,East,Patna,Mobile App,5328,3,0.31,11028.96,12140.47,-1111.51,Debit Card
ORD202400851,2024-12-11,Tennis Racket - Sports,Sports,Tennis Racket,CUST1885,North,Jaipur,Store,2167,1,0.26,1603.58,1637.51,-33.93,UPI
ORD202401139,2024-12-12,Lipstick - Beauty,Beauty,Lipstick,CUST3263,West,Mumbai,Mobile App,854,2,0.12,1503.04,1247.26,255.78,Debit Card
ORD202401133,2024-12-13,Football - Sports,Sports,Football,CUST1726,South,Hyderabad,Online,1816,1,0.1,1634.4,1460.44,173.96,Debit Card
ORD202401072,2024-12-13,Smartwatch - Electronics,Electronics,Smartwatch,CUST5450,West,Ahmedabad,Store,14483,2,0.14,24910.76,24444.58,466.18,Net Banking
ORD202400025,2024-12-15,Sneakers - Fashion,Fashion,Sneakers,CUST2012,West,Ahmedabad,Online,1515,6,0.26,6726.6,7035.6,-309.0,UPI
ORD202400653,2024-12-16,Jacket - Fashion,Fashion,Jacket,CUST2494,East,Bhubaneswar,Online,1848,1,0.33,1238.16,1186.8,51.36,Credit Card
ORD202400872,2024-12-16,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST5440,North,Chandigarh,Online,5989,4,0.23,18446.12,15179.27,3266.85,Credit Card
ORD202400116,2024-12-17,Jeans - Fashion,Fashion,Jeans,CUST1302,East,Kolkata,Online,1206,1,0.31,832.14,974.11,-141.97,Credit Card
ORD202400716,2024-12-18,Earbuds - Electronics,Electronics,Earbuds,CUST5834,South,Hyderabad,Online,16563,1,0.18,13581.66,11888.81,1692.85,Credit Card
ORD202400633,2024-12-18,Water Purifier - Home,Home,Water Purifier,CUST5522,South,Bengaluru,Online,4825,1,0.1,4342.5,3821.51,520.99,UPI
ORD202400199,2024-12-19,Lipstick - Beauty,Beauty,Lipstick,CUST2627,East,Bhubaneswar,Mobile App,537,1,0.4,322.2,368.82,-46.62,Credit Card
ORD202400166,2024-12-19,Perfume - Beauty,Beauty,Perfume,CUST4137,West,Mumbai,Online,887,2,0.18,1454.68,1358.97,95.71,UPI
ORD202401075,2024-12-20,Sunscreen - Beauty,Beauty,Sunscreen,CUST2241,West,Surat,Mobile App,555,1,0.22,432.9,425.72,7.18,Credit Card
ORD202401154,2024-12-20,Tablet - Electronics,Electronics,Tablet,CUST4948,East,Patna,Mobile App,16328,1,0.15,13878.8,12752.86,1125.94,UPI
ORD202400805,2024-12-20,Jeans - Fashion,Fashion,Jeans,CUST2531,West,Pune,Online,1637,1,0.36,1047.68,996.47,51.21,Credit Card
ORD202400216,2024-12-20,Tablet - Electronics,Electronics,Tablet,CUST3078,West,Surat,Mobile App,19088,1,0.4,11452.8,15376.24,-3923.44,Debit Card
ORD202400279,2024-12-21,Cricket Bat - Sports,Sports,Cricket Bat,CUST1650,South,Kochi,Mobile App,1795,5,0.14,7718.5,6724.19,994.31,Net Banking
ORD202400447,2024-12-22,Smartphone - Electronics,Electronics,Smartphone,CUST1324,East,Guwahati,Store,11734,1,0.21,9269.86,7890.32,1379.54,Debit Card
ORD202400354,2024-12-22,Dumbbells - Sports,Sports,Dumbbells,CUST1746,West,Pune,Store,2249,1,0.11,2001.61,1476.86,524.75,UPI
ORD202400349,2024-12-23,Dress - Fashion,Fashion,Dress,CUST2192,West,Pune,Mobile App,1320,1,0.25,990.0,1107.01,-117.01,UPI
ORD202400346,2024-12-24,Dumbbells - Sports,Sports,Dumbbells,CUST2912,West,Ahmedabad,Online,2585,1,0.18,2119.7,1755.07,364.63,Cash on Delivery
ORD202400047,2024-12-25,Sneakers - Fashion,Fashion,Sneakers,CUST1523,North,Delhi,Mobile App,1189,4,0.3,3329.2,3506.02,-176.82,UPI
ORD202400288,2024-12-25,Sunscreen - Beauty,Beauty,Sunscreen,CUST4865,West,Pune,Online,638,1,0.27,465.74,538.37,-72.63,Debit Card
ORD202401086,2024-12-25,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST3129,North,Chandigarh,Store,5647,1,0.28,4065.84,3997.27,68.57,UPI
ORD202400224,2024-12-25,Dress - Fashion,Fashion,Dress,CUST3295,North,Lucknow,Mobile App,1066,4,0.36,2728.96,3550.43,-821.47,UPI
ORD202400891,2024-12-25,Water Purifier - Home,Home,Water Purifier,CUST1388,West,Mumbai,Online,4606,1,0.37,2901.78,3195.37,-293.59,UPI
ORD202400037,2024-12-26,Perfume - Beauty,Beauty,Perfume,CUST2852,West,Surat,Online,614,2,0.31,847.32,1037.02,-189.7,UPI
ORD202401062,2024-12-26,Smartphone - Electronics,Electronics,Smartphone,CUST3224,South,Kochi,Online,15815,1,0.17,13126.45,13328.11,-201.66,Credit Card
ORD202400112,2024-12-26,Tablet - Electronics,Electronics,Tablet,CUST3212,North,Jaipur,Online,15565,1,0.22,12140.7,12204.52,-63.82,Debit Card
ORD202400490,2024-12-27,Jeans - Fashion,Fashion,Jeans,CUST4319,West,Ahmedabad,Mobile App,1893,1,0.21,1495.47,1520.89,-25.42,Credit Card
ORD202400984,2024-12-27,Jeans - Fashion,Fashion,Jeans,CUST3445,East,Patna,Mobile App,1852,4,0.28,5333.76,4768.06,565.7,UPI
ORD202400256,2024-12-28,Dress - Fashion,Fashion,Dress,CUST5351,East,Guwahati,Online,1345,3,0.26,2985.9,2623.86,362.04,Credit Card
ORD202400966,2024-12-28,Air Cooler - Home,Home,Air Cooler,CUST4094,West,Surat,Online,4828,1,0.17,4007.24,3555.29,451.95,UPI
ORD202400839,2024-12-29,Laptop - Electronics,Electronics,Laptop,CUST2876,East,Patna,Online,13240,2,0.2,21184.0,16455.67,4728.33,Net Banking
ORD202400108,2024-12-29,Air Fryer - Home,Home,Air Fryer,CUST2269,East,Kolkata,Mobile App,4655,9,0.17,34772.85,31341.13,3431.72,UPI
ORD202400728,2024-12-30,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST2919,South,Kochi,Online,5708,1,0.14,4908.88,4675.27,233.61,UPI
ORD202400093,2024-12-30,T-Shirt - Fashion,Fashion,T-Shirt,CUST1277,East,Kolkata,Mobile App,1559,1,0.27,1138.07,1298.66,-160.59,Net Banking
ORD202400427,2024-12-30,Laptop - Electronics,Electronics,Laptop,CUST3446,East,Kolkata,Online,13637,2,0.2,21819.2,21805.55,13.65,UPI
ORD202400589,2024-12-30,Dumbbells - Sports,Sports,Dumbbells,CUST5460,East,Patna,Online,1809,1,0.23,1392.93,1184.47,208.46,UPI
ORD202400204,2024-12-30,Cricket Bat - Sports,Sports,Cricket Bat,CUST1942,North,Lucknow,Store,1813,1,0.11,1613.57,1203.85,409.72,Credit Card
ORD202400580,2024-12-30,Water Purifier - Home,Home,Water Purifier,CUST5221,South,Hyderabad,Store,5964,1,0.4,3578.4,4541.66,-963.26,Net Banking
ORD202400603,2024-12-31,Yoga Mat - Sports,Sports,Yoga Mat,CUST4342,West,Pune,Online,2745,1,0.11,2443.05,2310.51,132.54,Debit Card
ORD202400086,2024-12-31,Air Fryer - Home,Home,Air Fryer,CUST3736,West,Ahmedabad,Online,7366,1,0.2,5892.8,6204.2,-311.4,Credit Card
ORD202400286,2024-12-31,Sneakers - Fashion,Fashion,Sneakers,CUST2094,East,Bhubaneswar,Mobile App,1498,1,0.14,1288.28,1043.21,245.07,UPI
ORD202400146,2024-12-31,Air Fryer - Home,Home,Air Fryer,CUST1359,North,Lucknow,Store,6937,6,0.35,27054.3,33115.35,-6061.05,Credit Card
ORD202400235,2025-01-01,Sunscreen - Beauty,Beauty,Sunscreen,CUST1580,South,Kochi,Online,872,4,0.15,2964.8,2463.6,501.2,UPI
ORD202400348,2025-01-01,Sunscreen - Beauty,Beauty,Sunscreen,CUST5717,East,Patna,Online,615,2,0.07,1143.9,1006.34,137.56,Net Banking
ORD202400306,2025-01-02,Sneakers - Fashion,Fashion,Sneakers,CUST3044,East,Bhubaneswar,Store,1934,1,0.14,1663.24,1218.37,444.87,Credit Card
ORD202401058,2025-01-02,Yoga Mat - Sports,Sports,Yoga Mat,CUST3549,North,Chandigarh,Online,2327,3,0.3,4886.7,5708.52,-821.82,Debit Card
ORD202400439,2025-01-02,Football - Sports,Sports,Football,CUST2552,East,Kolkata,Online,2689,3,0.12,7098.96,6237.62,861.34,UPI
ORD202400818,2025-01-04,Tennis Racket - Sports,Sports,Tennis Racket,CUST2024,North,Jaipur,Online,3200,1,0.35,2080.0,2437.73,-357.73,Debit Card
RET202400012,2025-01-06,Jacket - Fashion,Fashion,Jacket,CUST4150,East,Guwahati,Online,1054,-4,0.2,-3372.8,2873.32,-499.48,Cash on Delivery
ORD202400384,2025-01-06,Jacket - Fashion,Fashion,Jacket,CUST4150,East,Guwahati,Online,1054,4,0.2,3372.8,2873.32,499.48,Cash on Delivery
ORD202400464,2025-01-07,Air Cooler - Home,Home,Air Cooler,CUST4460,East,Bhubaneswar,Online,6899,1,0.17,5726.17,5418.62,307.55,Net Banking
ORD202400957,2025-01-07,Jeans - Fashion,Fashion,Jeans,CUST5826,North,Jaipur,Mobile App,1864,4,0.15,6337.6,4617.19,1720.41,UPI
ORD202401005,2025-01-09,Air Fryer - Home,Home,Air Fryer,CUST2416,North,Delhi,Store,5036,1,0.22,3928.08,3232.64,695.44,Net Banking
ORD202401174,2025-01-09,Sunscreen - Beauty,Beauty,Sunscreen,CUST5790,East,Kolkata,Online,762,1,0.14,655.32,640.38,14.94,Credit Card
ORD202400019,2025-01-09,Earbuds - Electronics,Electronics,Earbuds,CUST5548,South,Bengaluru,Store,13186,2,0.11,23471.08,20233.42,3237.66,UPI
ORD202400283,2025-01-09,Vacuum Cleaner - Home,Home,Vacuum Cleaner,CUST2857,West,Pune,Mobile App,6053,1,0.35,3934.45,4965.9,-1031.45,Credit Card
ORD202400321,2025-01-09,Earbuds - Electronics,Electronics,Earbuds,CUST5780,East,Bhubaneswar,Online,18205,1,0.14,15656.3,14701.22,955.08,UPI
RET202400001,2025-01-09,Earbuds - Electronics,Electronics,Earbuds,CUST5780,East,Bhubaneswar,Online,18205,-1,0.14,-15656.3,14701.22,-955.08,UPI
ORD202400821,2025-01-10,Air Fryer - Home,Home,Air Fryer,CUST4700,East,Kolkata,Mobile App,7363,3,0.21,17450.31,15969.19,1481.12,Debit Card
ORD202400191,2025-01-11,Jacket - Fashion,Fashion,Jacket,CUST5008,South,Bengaluru,Online,1550,1,0.13,1348.5,1247.75,100.75,Credit Card
ORD202400492,2025-01-11,Shampoo - Beauty,Beauty,Shampoo,CUST4457,North,Chandigarh,Online,885,4,0.28,2548.8,2729.73,-180.93,Debit Card
ORD202400644,2025-01-11,Yoga Mat - Sports,Sports,Yoga Mat,CUST5833,North,Jaipur,Store,2909,3,0.02,8552.46,6612.96,1939.5,Credit Card
